Vmag,Plx,B-V,Abs Mag
8.12,14.37,0.553,0.4370864637315492
7.65,6.16,0.218,1.3608385756711487
5.71,5.33,0.006,2.262545581946855
9.3,3.29,0.37,1.245608204100051
4.35,7.76,1.462,2.480276557483623
8.47,0.54,1.16,3.147212480354063
9.3,-0.65,-0.01,2.654173286714289
8.39,2.19,1.195,1.9631117703197631
9.75,16.68,0.674,-0.3443920926034398
10.6,3.56,0.677,0.6571000040542497
9.81,4.03,1.387,0.8653899077177808
7.39,7.45,0.293,1.2996874545034143
9.68,-0.07,0.966,4.437803919971486
8.12,1.45,1.015,2.4292639955300506
8.53,3.95,1.11,1.3948058087470798
8.01,10.15,0.401,0.7830679155015368
10.53,-0.99,1.897,1.7967296108049005
6.74,5.62,-0.034,1.8045273688618777
9.34,19.87,0.804,-0.33239573421963015
7.63,-0.39,2.1,3.7658707859470013
8.91,5.52,0.38,0.9521218445416022
9.79,-1.99,1.645,1.486293847180587
8.86,4.67,0.086,1.1173662388677759
7.86,1.51,1.415,2.4980461054136613
8.0,5.83,0.243,1.268662890481972
9.35,-1.56,0.065,1.8737508032910768
8.68,13.05,0.644,0.2967789766514006
8.1,2.1,0.145,2.1155614105321616
8.55,2.64,1.647,1.7367921462603377
8.48,4.9,0.424,1.2276078399429724
5.52,10.21,1.015,1.7739485158261796
7.07,5.22,1.028,1.7366589939954757
7.53,4.28,-0.01,1.7251124619736558
8.77,1.75,0.452,2.005923902627411
7.69,10.86,0.496,0.8523403494943433
8.94,2.05,1.097,1.8004922778884918
7.8,0.57,1.926,3.3682502886550174
8.28,11.44,0.588,0.5711479510859896
8.88,5.56,0.309,0.9578504168358848
5.47,16.59,0.043,1.3723072279512791
9.21,2.6,1.488,1.4860533040583637
4.66,17.08,0.932,1.6710242672940274
8.47,13.19,0.614,0.3715104089072693
9.68,5.0,0.412,0.7300599913279624
10.05,3.93,0.49,0.7912148992491463
3.85,25.4,1.168,1.6503325667601239
6.92,6.15,-0.004,1.6542497684491664
8.51,15.72,0.638,0.20309491659322204
9.51,2.35,0.217,1.4538642754565276
7.04,6.11,1.352,1.6119175795148917
7.79,16.76,0.597,0.43545197141148473
9.93,0.29,1.58,3.1032040042020883
6.35,9.59,0.168,1.496362785658673
11.16,34.46,1.383,-1.5386305462240195
9.23,4.73,0.46,0.9582777185243767
9.92,3.86,0.36,0.8588253906564901
7.71,4.83,0.145,1.5481057384969756
8.67,22.43,0.845,-0.1696585471659354
7.84,16.03,0.524,0.4541329552917105
9.97,13.08,0.91,-0.22121548797649737
10.4,12.3,0.929,-0.33981022287879625
7.91,4.26,1.036,1.577180801794562
4.98,17.31,0.082,1.5314058642492125
8.73,4.37,0.387,1.2270371260591562
9.46,9.25,0.656,0.28371653452193435
8.69,0.2,1.632,3.9219400086720375
7.87,3.54,0.997,1.7539934759484244
8.9,4.59,1.039,1.1163746289254775
9.25,24.52,0.932,-0.47904093169275475
6.41,3.8,1.429,2.2764328067663797
8.35,3.17,0.221,1.6578814755644973
8.33,4.33,1.08,1.395024207293269
9.67,6.6,0.493,0.4929121289162627
8.91,2.75,0.133,1.5573346123394747
8.19,5.34,1.093,1.2689174859428873
9.39,0.48,0.228,2.8815175252488254
6.63,2.26,1.682,2.639783121705199
10.28,12.13,0.735,-0.27972160173314575
8.47,4.38,0.681,1.3290517789918006
8.73,6.76,0.307,0.8481066081167278
6.36,15.1,0.351,1.0980461054136612
8.58,9.22,0.348,0.6385381578927412
6.75,11.84,0.305,1.1532965952261978
8.51,2.86,1.117,1.683267933741914
9.78,7.64,0.389,0.3218132828486205
6.54,7.83,1.092,1.5964764758841135
10.19,1.89,0.532,1.371076391653512
7.82,4.58,0.147,1.5502690439922615
6.16,5.95,0.051,1.9869660685429007
7.51,6.61,0.816,1.3555970810287197
7.57,5.53,1.5,1.4865497373906034
1.79,22.55,-0.031,2.5777069075720416
7.03,9.65,0.991,1.2189453733124147
6.65,9.81,0.097,1.3566619852401025
9.19,9.21,0.686,0.39548073960630215
9.56,17.57,0.791,-0.3135435229905902
11.69,20.64,0.8,-1.3054193859103473
5.11,7.39,0.047,2.2187111232103485
8.57,1.66,1.641,2.13178382391989
8.9,12.67,0.742,0.23444677023311727
9.3,18.31,0.733,-0.24537668860339323
8.86,0.62,0.15,2.8712166210034926
9.45,1.77,0.848,1.7240534672763872
8.33,1.16,0.107,2.539084021546163
7.53,8.29,0.368,1.1508909388994528
5.24,6.22,-0.163,2.3164192306183624
8.31,-0.19,-0.032,4.118492798094342
10.36,12.27,0.794,-0.32168912545400835
9.03,6.82,0.603,0.7204312506870423
9.63,0.01,0.561,6.148
7.46,1.94,-0.009,2.440396540139548
7.41,2.2,-0.054,2.3511546383555872
7.68,6.4,0.654,1.3156400520322258
8.04,6.72,0.066,1.1292614538923498
8.15,3.41,0.034,1.6744912420150044
7.82,2.75,1.505,1.9933346123394746
9.61,0.2,1.38,3.5539400086720376
8.05,21.81,0.603,0.10268866884259893
9.54,2.32,0.102,1.4530240302182011
8.58,21.86,0.715,-0.11130031522736772
7.66,3.15,0.202,1.9393788924207989
9.0,11.66,0.536,0.26660289915400953
8.36,4.45,1.438,1.359279978038137
7.34,10.98,0.408,0.9827953197718535
7.73,3.86,0.186,1.7348253906564899
8.85,7.73,1.15,0.6836410121633503
7.8,4.2,1.3,1.6335014192041992
9.74,1.75,0.0,1.617923902627411
6.45,35.46,0.593,0.32052253747020243
8.85,0.77,1.044,2.6870185496550363
9.93,1.63,0.669,1.6036247911920847
10.9,2.71,0.85,0.7740614182511883
7.53,2.62,1.392,2.151397417360509
9.06,6.93,0.251,0.6945335307763862
7.1,4.22,1.389,1.9093750980766522
7.51,1.2,2.08,2.8376375079047507
7.7,1.4,1.52,2.627743928643524
8.34,9.13,0.26,0.7430584449314022
8.43,7.53,0.55,0.8744100475985987
9.03,4.56,0.413,1.0700703146711301
7.88,19.29,0.561,0.27733554471223093
8.04,5.01,0.349,1.3843245482655089
8.3,4.42,1.033,1.389155461301816
6.28,11.62,1.161,1.3575877438913757
7.18,14.18,0.604,0.824647538305905
7.71,11.19,0.36,0.8183398269433002
8.65,2.64,0.956,1.696792146260338
7.91,1.38,0.07,2.556241827197527
8.82,8.06,0.446,0.6593299163898184
9.03,3.92,0.581,1.2014278659590858
8.46,10.7,0.781,0.5572324446295802
10.46,26.41,1.18,-1.0275368024138483
9.53,1.01,0.195,2.1793572524347153
7.57,1.91,-0.001,2.4099332655045447
9.99,4.97,0.627,0.6112872225333359
9.02,3.97,0.339,1.19441898647377
9.08,2.61,0.055,1.5347189853234382
6.15,7.54,0.381,1.785257308260452
7.77,2.14,1.651,2.2311724533016184
8.13,3.94,1.351,1.5570075563488515
6.27,8.41,0.053,1.642408008404176
7.26,2.89,1.761,2.1742043144869045
8.12,10.36,0.45,0.7212804891815718
10.65,7.52,1.86,-0.012435681183284687
5.58,4.99,1.138,2.37179890875322
10.95,2.78,0.529,0.7319104081638479
8.31,6.66,0.265,1.0290515416593977
7.94,1.94,0.02,2.248396540139548
9.29,3.99,0.427,1.0820542086265037
10.85,45.91,1.605,-1.6638145855320416
8.48,1.6,0.22,2.19976003468815
8.24,1.6,1.19,2.29576003468815
8.94,6.84,0.531,0.7538877965597678
7.55,4.12,1.102,1.750205567933731
9.16,1.76,1.682,1.8449746643717002
6.73,3.83,0.011,2.1416024520627546
9.59,30.13,0.99,-0.7939982633467139
11.69,18.27,1.51,-1.1994770947050752
6.84,6.25,0.995,1.6722399653118498
7.16,4.51,1.02,1.827646916244079
8.63,2.98,1.267,1.5995674718474893
9.14,0.06,0.259,4.787697499232712
7.88,6.23,0.399,1.2590239066816609
9.19,4.4,0.18,1.0370946470276254
7.91,2.71,1.409,1.9700614182511884
6.61,0.0,0.778,0
6.85,20.54,0.441,0.6347991214774815
7.81,3.98,0.3,1.6762338558526246
7.21,5.39,0.799,1.6528224696265226
8.95,2.13,0.528,1.763240793122525
10.38,0.04,0.056,4.643880017344075
8.57,3.21,0.048,1.5589899351902556
7.66,3.01,0.984,1.9788670088123133
4.81,5.46,1.31,2.601614714590526
6.14,7.07,1.006,1.845161172406201
7.62,3.55,0.967,1.8515432938898115
8.6,13.27,0.59,0.3142581542711291
7.36,2.71,-0.087,2.1900614182511884
9.14,0.87,1.315,2.4649614947627625
6.8,1.04,-0.087,3.245933321402439
7.23,6.18,0.787,1.5260230498223681
10.06,14.37,0.76,-0.33891353626845133
8.58,3.27,0.19,1.538904494679428
11.84,4.03,1.18,0.05338990771778107
7.45,3.99,0.9,1.8180542086265035
8.84,1.85,1.407,1.9296565431939725
7.93,4.3,0.054,1.561063088840827
9.02,-0.79,0.981,2.596745817419117
6.13,14.03,0.202,1.2538846579432803
9.05,8.3,0.698,0.5418438152478519
11.28,39.4,1.442,-1.7029924436511479
7.51,2.47,1.19,2.2106060934806684
8.93,3.67,1.17,1.2986678714958215
8.3,2.57,1.469,1.8601337533374107
7.74,14.89,0.426,0.5582106044956475
7.79,2.8,1.237,1.9896839373155615
9.65,4.71,0.768,0.7939581857422076
5.64,4.04,0.884,2.53123726977879
8.07,1.13,1.499,2.665843113033161
8.4,3.15,0.18,1.6433788924207988
8.23,0.56,1.057,3.2116239459875993
9.35,-0.74,1.642,2.5215365605380478
10.27,0.81,0.182,2.075029962242701
9.28,8.31,0.872,0.44879795243177834
8.69,0.02,0.459,5.9219400086720375
8.0,5.31,1.265,1.349810957837062
8.62,4.49,1.359,1.2475073179933538
8.57,4.5,0.382,1.2655749724493124
8.15,4.71,0.926,1.3939581857422074
7.22,9.9,0.859,1.1207296108049003
9.41,2.51,0.11,1.4366525570379238
9.2,3.79,1.253,1.1627215800638555
8.16,5.17,0.102,1.3090189138121149
9.54,7.17,0.572,0.47296168866440025
8.02,8.84,0.466,0.8990954699738538
9.11,3.65,1.92,1.2314142710870508
8.99,1.15,1.939,2.2826043192927767
8.55,4.75,0.663,1.2266127807502667
8.31,8.81,0.604,0.7860481831759039
7.34,8.04,0.428,1.2534879025030974
6.3,3.39,-0.075,2.4196006035938353
6.37,8.72,-0.037,1.5709670301348653
7.68,3.93,0.224,1.7392148992491467
8.66,6.31,0.4,0.9359412815117313
7.76,1.06,-0.017,2.8453882694704595
10.52,-1.32,1.38,1.5508521375883002
5.81,7.63,0.068,1.9109509240902394
8.28,4.46,0.41,1.3893302825757163
4.82,10.28,1.179,2.0480137706814863
7.42,14.6,0.456,0.7032942884311257
8.86,0.71,1.111,2.7534833025618495
6.87,7.41,0.277,1.5123635840413432
9.27,4.16,1.071,1.0538133387465147
8.55,5.81,0.922,1.0516477352193383
8.35,6.72,0.202,1.0052614538923497
9.15,1.95,1.5,1.759930777274964
8.48,1.69,1.474,2.1522265907726528
7.21,5.21,0.302,1.6823245534009512
9.47,2.67,0.2,1.3589774772708494
7.83,37.04,0.699,-0.2693419560197931
8.88,5.95,1.028,0.8989660685429005
8.44,1.01,-0.065,2.6153572524347153
8.03,4.31,1.004,1.5190454596785372
7.46,1.67,1.762,2.5705670577048334
8.5,3.51,1.052,1.509385767068352
6.89,3.65,-0.126,2.11941427108705
8.35,2.63,0.087,1.8200885030204845
7.69,2.0,1.169,2.3219400086720374
8.09,1.38,1.68,2.484241827197527
8.32,26.3,0.764,-0.16791149697951582
9.75,9.01,0.513,0.19055041804187417
9.13,2.13,0.207,1.6912407931225242
9.76,12.27,0.661,-0.0816891254540085
7.34,1.52,0.063,2.700312824110455
7.88,10.01,0.427,0.847131845041363
9.1,-1.01,0.952,2.351357252434715
9.73,4.85,0.493,0.7365165227954726
7.94,0.99,0.993,2.8327296108049
7.85,4.78,0.934,1.5011442067757623
7.58,5.71,0.216,1.454727783508304
9.24,40.98,1.166,-0.9211439081303524
9.49,5.1,0.355,0.7888596478041272
7.09,4.21,-0.101,1.9154358083286636
8.33,8.04,1.245,0.8574879025030974
8.4,5.16,0.971,1.214700596745577
8.46,3.0,0.096,1.661757490560675
7.52,1.25,0.662,2.7981799739838875
9.26,1.33,0.867,2.0482967180658287
9.87,-0.12,1.645,3.8936375079047507
7.99,1.31,1.0,2.5694574086884714
8.47,7.14,1.05,0.904603576447651
7.87,4.71,0.363,1.5059581857422075
8.3,3.16,0.597,1.6806258347631922
8.86,2.87,0.929,1.5402362065320157
8.44,5.59,0.417,1.1291763842271538
9.24,8.44,0.687,0.45131510674868985
9.0,2.16,0.251,1.7310924976981383
8.27,14.37,0.619,0.3770864637315491
7.05,4.64,0.947,1.8469640388902384
8.0,1.01,1.583,2.791357252434715
8.86,3.28,0.998,1.424252312576642
6.75,21.94,0.548,0.6175267535226154
6.5,4.17,-0.107,2.1597278900524848
8.34,-0.21,1.203,4.019561410532161
7.92,0.63,0.092,3.2333189010928365
8.4,1.68,0.906,2.189381436548274
8.46,2.89,1.052,1.694204314486904
9.12,3.91,0.412,1.1676464852082666
8.8,7.37,0.66,0.7450650242818966
8.99,1.42,0.057,2.099423311233887
8.37,8.45,0.524,0.7982865821006158
7.89,2.94,1.507,1.9073053391756858
8.7,2.77,0.341,1.6350404618711032
9.78,-1.42,1.783,1.783423311233887
7.01,5.6,1.189,1.6996239459875995
8.73,3.13,0.078,1.516911324907103
8.26,4.32,1.446,1.4250325063701759
9.51,10.32,0.81,0.16864060541761497
5.44,6.16,0.855,2.2448385756711486
9.87,20.18,0.867,-0.5578423238017833
8.54,-0.07,0.978,4.893803919971487
9.59,3.42,1.124,1.0959477878877302
8.04,6.35,0.233,1.1784525494160492
8.41,2.39,0.932,1.8792041981037244
8.85,6.71,1.247,0.8065549596620158
7.16,3.45,1.201,2.0603618098534513
3.49,13.08,-0.179,2.3707845120235027
7.64,4.57,1.039,1.6241675998602993
8.55,1.74,0.078,2.0989015034348
8.85,1.83,0.924,1.9350978205391414
8.57,5.1,0.041,1.156859647804127
7.39,12.17,0.844,0.87341884353987
8.0,1.37,0.09,2.5265588656871865
8.0,6.9,0.003,1.1223018185254894
9.81,4.81,0.459,0.7117098472523363
8.07,4.68,0.099,1.431508293851752
8.27,0.23,1.363,3.968544327964814
8.5,5.02,0.514,1.1985925657099614
8.51,3.22,0.077,1.5802882566083383
9.85,5.23,0.698,0.6229966222654516
6.5,10.03,1.054,1.397398133959164
8.79,5.6,0.504,0.9876239459875997
8.18,3.15,0.066,1.7313788924207991
8.96,3.14,0.276,1.4221407038535698
5.2,6.81,0.487,2.25370577617443
7.97,15.75,0.6,0.4174388837487612
8.18,4.23,0.021,1.4753192652499154
9.54,4.27,0.288,0.9231442499499526
8.6,3.81,0.006,1.3981500486487615
7.62,12.09,0.564,0.7871473982784561
9.78,4.75,0.548,0.7346127807502671
7.2,5.92,0.973,1.5753565865541603
8.11,4.96,0.168,1.3650366470196054
9.05,13.69,0.571,0.10719310373201978
10.9,23.11,1.236,-1.0875998909582187
7.11,-0.14,-0.033,4.863743928643524
8.73,6.55,0.365,0.8755174000164339
7.48,8.59,0.271,1.1400136723375152
9.97,4.39,0.625,0.7270709595157572
8.18,2.22,1.195,2.035294051098723
9.05,1.23,1.121,2.200189777121204
9.53,1.98,0.249,1.594669619476938
8.98,3.31,0.979,1.3683440124485622
6.95,22.83,0.475,0.5029881770195299
8.29,10.71,0.519,0.6244210583362892
8.94,2.09,0.294,1.7837074277778924
9.15,1.17,1.397,2.2036282765076765
8.71,2.98,0.297,1.5675674718474892
9.12,-1.15,1.009,2.230604319292777
9.84,35.54,1.171,-1.0374348469385652
8.43,19.27,0.59,0.05823657068909398
9.04,1.57,1.46,1.9922006951815328
8.53,2.72,1.297,1.7188621919316027
7.92,1.25,1.1,2.6381799739838874
8.44,2.74,0.279,1.748498874359224
7.23,4.02,0.873,1.8995478938310597
12.38,-0.61,1.5,1.4773403299784655
10.62,3.43,1.33,0.6814117599144591
6.43,8.93,0.979,1.5262970822229072
8.8,7.01,0.51,0.7885639640666824
6.31,12.95,0.263,1.2514604631654591
7.52,6.78,0.548,1.3295406122658733
8.97,5.47,0.19,0.9360253473331381
9.15,2.24,0.924,1.6395039633316741
9.48,3.14,1.147,1.21414070385357
6.94,4.14,0.0,1.9899993177582016
7.83,8.1,0.161,1.0510299622427006
5.9,27.53,0.517,0.7603875772133393
7.75,6.01,0.126,1.3422510559945209
6.07,2.38,1.61,2.818846085886976
7.79,0.56,1.553,3.387623945987599
8.37,1.91,0.177,2.0899332655045453
8.67,8.51,0.224,0.6721408798308243
9.6,5.81,0.485,0.6316477352193388
8.85,7.1,1.5,0.7574833025618496
6.19,5.75,0.003,2.0046643106207385
9.14,2.03,0.34,1.7290079241735739
2.82,42.2,1.025,1.621375098076652
5.71,4.41,-0.034,2.4271228210643225
7.9,2.85,-0.021,1.9303102799829794
7.78,4.44,0.993,1.5932340597707602
7.7,3.1,1.461,1.9372766123314544
8.22,1.38,1.043,2.432241827197527
8.44,3.36,0.019,1.5713214452203121
8.21,2.32,0.894,1.9850240302182005
8.23,14.25,0.496,0.40037027131094194
8.38,3.23,0.178,1.6295949553377937
8.73,1.42,1.106,2.2034233112338866
7.8,2.07,-0.036,2.2480593090861647
6.28,12.1,0.157,1.3224292593670994
9.84,-1.64,0.156,1.6343123039046041
8.67,1.53,0.4,2.1626171383648023
6.49,5.47,-0.035,1.9280253473331386
8.57,7.3,0.473,0.8453542797590881
6.96,5.94,1.019,1.6684271100376127
8.19,3.92,1.109,1.5374278659590856
8.9,1.92,0.134,1.8733975425929006
8.34,2.6,1.892,1.834053304058364
7.84,1.58,0.16,2.4666858260911546
7.33,4.84,0.092,1.698309276711175
8.41,1.78,-0.118,2.135159995382212
8.55,-0.04,1.232,5.375880017344075
9.22,7.05,0.617,0.6156217660172025
8.68,9.4,0.764,0.5817442928006027
8.64,3.2,0.901,1.5337000433601875
7.45,5.9,1.183,1.4782959767157116
9.01,4.41,0.325,1.1071228210643231
7.77,12.03,0.375,0.7314687453203106
7.92,2.15,0.12,2.1671230801687895
10.43,-0.6,0.738,2.271697499232713
9.42,6.78,0.959,0.5695406122658732
8.31,2.2,-0.03,1.9911546383555874
7.63,15.24,0.495,0.5820300659928368
9.43,2.11,1.378,1.579435089404615
8.62,1.75,0.31,2.0659239026274117
8.47,9.59,0.573,0.6483627856586726
7.88,4.55,0.343,1.531977206685775
9.49,2.56,0.09,1.3875200693763008
8.63,1.18,1.376,2.404235985387749
8.33,26.2,0.749,-0.16860258263949107
8.81,5.06,0.415,1.0676989663204015
5.63,6.54,0.14,2.116844503351466
8.35,12.92,0.728,0.4374749726818695
11.05,1.24,0.78,1.3931566296755296
8.72,3.03,1.233,1.5491147429953898
9.05,2.48,0.0,1.591096638347567
7.98,7.1,0.649,1.1054833025618493
7.69,3.64,0.019,1.8017972327018879
8.04,17.32,0.735,0.30690422463734457
6.84,5.31,1.077,1.813810957837062
8.24,3.56,0.985,1.6011000040542496
7.21,5.2,0.293,1.6839933127304014
8.34,1.75,0.57,2.1779239026274113
7.69,3.06,1.178,1.9525571470368397
9.76,6.59,0.472,0.45822917081198045
7.55,0.79,1.387,3.184745817419117
8.52,4.26,0.123,1.3331808017945623
7.73,9.17,0.272,0.9832613286599574
8.03,0.97,1.445,2.8144565314675107
8.44,13.46,0.64,0.3659098802240841
9.16,4.92,0.521,0.9520697944652792
9.16,4.4,0.265,1.049094647027625
7.65,1.8,1.58,2.4294549897933875
9.29,12.53,0.603,0.08809785801170023
8.3,3.87,1.115,1.504578069962177
8.58,15.53,0.606,0.18565708854288304
8.98,4.28,0.489,1.1451124619736557
8.4,1.53,1.46,2.2706171383648024
4.1,25.6,0.995,1.5435200693763007
8.22,1.92,1.585,2.1453975425929004
8.72,3.54,0.42,1.413993475948424
7.56,3.12,1.378,1.9876908119631147
8.2,0.42,1.855,3.4735014192041995
9.07,7.22,0.564,0.6549256048607216
7.42,17.62,0.599,0.5399881918479416
8.1,7.32,0.227,1.0309778378832164
6.68,8.22,0.095,1.4982563649198994
10.68,17.11,1.19,-0.7385000190822005
8.91,-1.11,1.256,2.345354042426685
9.39,1.43,0.351,1.9333279250698763
10.46,1.51,1.243,1.4580461054136609
7.7,12.01,0.596,0.760913985194188
7.94,4.37,1.145,1.5430371260591562
7.5,6.95,0.582,1.3160303908197721
7.69,0.89,1.066,3.0252199867101743
7.49,27.11,0.619,0.1377409648390291
8.33,0.45,0.119,3.3615749724493127
8.41,12.69,0.72,0.4290767558105905
10.13,10.66,0.724,-0.10751440938110726
8.05,18.18,0.627,0.2608122422281024
9.34,9.15,0.66,0.3411578118671034
9.43,2.77,0.173,1.343040461871103
8.21,15.39,0.677,0.3415227603370418
7.21,5.06,0.95,1.7076989663204016
4.67,11.19,0.076,2.0343398269433
6.88,22.14,0.463,0.5576447669145921
6.36,6.37,0.904,1.8477211353292993
9.54,20.47,0.678,-0.43823568532501084
7.89,4.67,0.05,1.5053662388677758
9.35,1.41,0.884,1.9615617746892404
11.28,29.24,0.616,-1.4439547365716454
8.84,5.49,0.569,0.9848553110998163
8.25,2.54,1.161,1.8903325667601236
6.63,1.97,-0.019,2.759067547676815
8.18,6.5,0.566,1.102173286714289
5.95,9.36,1.173,1.6774483025237898
8.95,-1.23,1.057,2.2401897771212047
6.78,4.49,-0.064,1.9835073179933531
9.82,3.97,0.573,0.8744189864737697
6.63,1.01,0.002,3.339357252434715
9.37,34.75,1.211,-0.8299096178522649
7.34,6.36,1.027,1.4570857687031722
8.45,2.16,0.193,1.9510924976981385
9.66,5.17,0.59,0.7090189138121149
7.41,3.96,1.154,1.8406096281489752
10.28,11.84,0.618,-0.2587034047738019
9.2,0.07,1.2,4.629803919971486
7.02,21.33,0.451,0.5340182891011427
7.6,4.85,1.137,1.588516522795473
7.77,17.31,0.6,0.4154058642492128
9.85,1.34,1.367,1.8057904032703849
8.53,2.77,0.075,1.7030404618711033
8.08,2.51,0.116,1.9686525570379239
8.07,5.62,0.387,1.2725273688618777
8.65,37.22,0.976,-0.6015527375894966
9.27,2.65,0.529,1.4455082521263845
9.7,5.78,0.645,0.5961443231589423
9.14,3.39,0.449,1.2836006035938354
10.47,5.5,0.685,0.3312746210115119
9.51,0.09,1.382,4.28751498112135
9.11,10.2,0.61,0.338799656476165
8.51,4.29,0.44,1.3310854156305516
9.25,6.17,0.555,0.7194296719335167
7.94,6.9,0.284,1.1463018185254892
8.03,2.39,-0.1,2.0312041981037248
5.87,2.21,-0.096,2.963215452629778
7.9,5.22,0.066,1.4046589939954757
7.04,5.84,-0.038,1.651174305775201
8.87,6.41,0.563,0.8382839409623652
9.87,0.24,0.961,3.291577516576788
5.38,13.81,0.961,1.5676126428427377
8.44,6.53,0.9,0.9941736374498522
8.35,12.36,0.509,0.4759630584944059
8.21,5.76,0.279,1.1951550331535756
8.2,2.96,1.686,1.7774165778821231
5.65,6.87,1.192,2.066086525880899
8.88,4.75,1.02,1.0946127807502666
8.75,2.36,0.085,1.754175994059787
7.57,3.72,0.279,1.830914120236205
6.02,11.46,0.006,1.4736307647372577
9.25,5.03,1.711,0.8968640298881452
9.29,5.51,0.409,0.8016968022964303
8.24,5.21,0.232,1.270324553400951
8.79,8.59,0.613,0.6160136723375157
8.04,53.3,1.074,-0.6694544180531438
7.88,13.97,0.465,0.5576071877716362
8.13,8.28,0.803,0.9119393264302396
8.27,9.36,0.566,0.7494483025237898
9.19,2.05,0.186,1.7004922778884919
5.69,5.49,1.258,2.2448553110998155
9.52,7.97,0.543,0.3890833572077753
5.74,9.12,0.987,1.7840103233431677
6.91,14.81,0.337,0.8948898829575829
7.91,4.42,0.994,1.5451554613018161
8.81,-0.96,0.097,2.511457533920863
8.34,-1.61,1.421,2.2503482479363006
7.17,4.22,1.024,1.8813750980766522
8.23,3.81,1.68,1.5461500486487612
7.7,2.83,0.01,2.0164271289514195
7.58,3.62,0.997,1.8505828589336688
7.11,11.55,0.496,1.0308360315436733
8.5,3.43,1.209,1.5294117599144588
6.66,1.17,0.11,3.199628276507677
10.9,0.8,0.87,1.8338200260161126
7.82,8.16,0.287,1.0486196824922775
10.47,0.13,1.23,3.5841132953863264
9.14,2.72,0.415,1.4748621919316023
9.27,1.15,1.564,2.170604319292777
9.18,0.1,1.05,4.328
10.92,0.84,1.58,1.7834414278762367
9.26,4.25,0.388,1.039222139899377
9.06,6.7,0.528,0.7238503945983468
5.63,11.13,1.057,1.6550096713305842
8.67,4.32,0.33,1.2610325063701757
8.13,2.92,0.999,1.8172342971031632
7.84,4.36,0.501,1.5850270214628277
6.27,5.63,0.953,1.9909832102973077
8.67,6.17,0.632,0.9514296719335167
9.88,-2.53,1.43,1.2417589576483639
9.39,1.9,0.084,1.686492798094342
8.07,2.69,0.033,1.912495439995184
7.57,0.7,0.727,3.281803919971486
